order_id,customer_id,product_id,product_name,product_category,brand,ordered_color,received_color,damage_detected,missing_item,replacement_requested,refund_requested,payment_status,order_status,delivery_status,invoice_number,order_amount,refund_amount,shipping_region,seller_name,warehouse_location,return_reason,delivery_partner,purchase_date,delivery_date,customer_satisfaction
ORD-200456,CUST-04104,PROD-1057,SSD Storage 2TB,Hardware,FastStore,White,White,No,No,No,No,Failed,Delivered,Delivered,INV-3000456,4027.56,0.0,Europe,Partner Channel,EU-West-1,,DHL,2024-02-05,2024-02-16,4
ORD-200457,CUST-10207,PROD-1739,Security Gateway X1,Security,SecureNet,Red,Red,No,No,No,No,Completed,Delivered,Delivered,INV-3000457,4382.46,0.0,LATAM,Reseller,CA-Central-1,,UPS,2024-02-23,2024-03-11,3
ORD-200458,CUST-05452,PROD-1711,Cloud Backup 500GB,Cloud Service,CloudVault,Red,Red,Yes,Yes,Yes,Yes,Completed,Delivered,Out for Delivery,INV-3000458,2720.65,2216.7,North America,Marketplace,EU-West-1,,FedEx,2024-05-17,2024-05-30,5
ORD-200459,CUST-02484,PROD-1423,Hardware Token USB,Hardware,CyberAuth,White,White,No,No,No,No,Completed,Delivered,In Transit,INV-3000459,2829.0,0.0,Africa,Direct Sales,AP-South-1,,FedEx,2024-01-23,2024-02-11,5
ORD-200460,CUST-08526,PROD-1057,SSD Storage 2TB,Hardware,FastStore,Blue,Green,No,No,Yes,No,Completed,Delivered,Delivered,INV-3000460,3928.54,0.0,Europe,Marketplace,EU-West-1,,Express Mail,2024-03-01,2024-03-03,4
ORD-200461,CUST-01728,PROD-1790,Network Switch 48P,Networking,NetCore,Gray,Gray,No,No,No,No,Completed,Delivered,Delivered,INV-3000461,4030.84,0.0,Middle East,Marketplace,US-East-1,,UPS,2024-05-14,2024-05-25,5
ORD-200462,CUST-12296,PROD-1878,Load Balancer 2U,Networking,DataFlow,White,White,No,No,No,No,Completed,Delivered,Delivered,INV-3000462,1369.02,0.0,Middle East,Reseller,EU-West-1,,Express Mail,2024-03-24,2024-03-30,5
ORD-200463,CUST-12990,PROD-1711,Cloud Backup 500GB,Cloud Service,CloudVault,Silver,Silver,No,No,No,No,Completed,Delivered,Delivered,INV-3000463,1803.82,0.0,Middle East,Marketplace,US-East-1,,FedEx,2024-05-04,2024-05-08,5
ORD-200464,CUST-10163,PROD-1711,Cloud Backup 500GB,Cloud Service,CloudVault,Blue,Blue,Yes,No,Yes,No,Completed,Delivered,Delivered,INV-3000464,2744.21,0.0,LATAM,Distributor,US-East-1,,Express Mail,2024-04-19,2024-04-28,5
ORD-200465,CUST-07102,PROD-1816,VPN License Pack,Software,VPNSecure,Green,Green,No,No,No,No,Completed,Delivered,In Transit,INV-3000465,4562.63,0.0,Africa,Marketplace,US-East-1,,Local Courier,2024-05-04,2024-05-11,2
ORD-200466,CUST-07184,PROD-1423,Hardware Token USB,Hardware,CyberAuth,Silver,Silver,No,No,No,No,Refunded,Delivered,Delivered,INV-3000466,4896.99,0.0,Middle East,Marketplace,CA-Central-1,,DHL,2024-04-18,2024-04-22,4
ORD-200467,CUST-11817,PROD-1522,Enterprise Router Pro,Networking,NetCore,Red,Red,Yes,No,Yes,Yes,Completed,Delivered,Returned,INV-3000467,5381.75,3243.63,Asia-Pacific,Reseller,AP-South-1,,FedEx,2024-05-28,2024-06-17,4
ORD-200468,CUST-08385,PROD-1878,Load Balancer 2U,Networking,DataFlow,Red,Red,No,No,No,No,Completed,Shipped,Delivered,INV-3000468,388.73,0.0,Middle East,Distributor,SA-East-1,,DHL,2024-06-07,2024-06-22,
ORD-200469,CUST-04440,PROD-1878,Load Balancer 2U,Networking,DataFlow,Green,Green,No,No,No,No,Failed,Delivered,Delivered,INV-3000469,1055.07,0.0,Europe,Distributor,SA-East-1,,Express Mail,2024-04-08,2024-04-12,4
ORD-200470,CUST-07614,PROD-1423,Hardware Token USB,Hardware,CyberAuth,Gray,Gray,No,No,No,No,Pending,Delivered,Delivered,INV-3000470,5945.87,0.0,Europe,Direct Sales,EU-West-1,,Local Courier,2024-05-06,2024-05-26,4
ORD-200471,CUST-05360,PROD-1711,Cloud Backup 500GB,Cloud Service,CloudVault,Black,Black,No,No,No,No,Completed,Delivered,Out for Delivery,INV-3000471,3701.06,0.0,Middle East,Marketplace,US-East-1,,UPS,2024-05-31,2024-06-12,5
ORD-200472,CUST-09754,PROD-1522,Enterprise Router Pro,Networking,NetCore,Green,Green,No,No,No,No,Completed,Delivered,Out for Delivery,INV-3000472,5974.1,0.0,LATAM,Direct Sales,US-East-1,,DHL,2024-01-12,2024-01-31,4
ORD-200473,CUST-04748,PROD-1652,Managed Firewall,Security,NetDefense,Black,Black,No,No,No,No,Completed,Delivered,Delivered,INV-3000473,603.08,0.0,LATAM,Marketplace,SA-East-1,,DHL,2024-05-18,2024-06-06,4
ORD-200474,CUST-05491,PROD-1232,API Integration Suite,Software,IntegratePro,Black,Green,No,No,Yes,No,Pending,Shipped,Delivered,INV-3000474,3899.37,0.0,Africa,Marketplace,AP-South-1,,UPS,2024-03-27,2024-04-06,
ORD-200475,CUST-10274,PROD-1232,API Integration Suite,Software,IntegratePro,Blue,Blue,No,No,No,No,Completed,Returned,In Transit,INV-3000475,3460.72,0.0,North America,Distributor,EU-West-1,Wrong item received,UPS,2024-03-05,2024-03-13,
ORD-200476,CUST-07873,PROD-1423,Hardware Token USB,Hardware,CyberAuth,Green,Green,No,No,No,No,Completed,Delivered,Delivered,INV-3000476,2893.48,0.0,Europe,Marketplace,US-East-1,,FedEx,2024-06-23,2024-07-11,5
ORD-200477,CUST-11173,PROD-1790,Network Switch 48P,Networking,NetCore,Gray,Gray,No,No,No,No,Completed,Pending,Delivered,INV-3000477,3774.28,0.0,Asia-Pacific,Distributor,EU-West-1,,Express Mail,2024-02-12,2024-02-28,
ORD-200478,CUST-14339,PROD-1057,SSD Storage 2TB,Hardware,FastStore,Silver,Silver,No,No,No,No,Completed,Delivered,Returned,INV-3000478,3353.83,0.0,North America,Marketplace,US-East-1,,Express Mail,2024-03-30,2024-04-13,3
ORD-200479,CUST-02986,PROD-1652,Managed Firewall,Security,NetDefense,Black,Black,No,No,No,No,Completed,Delivered,Delivered,INV-3000479,3623.19,0.0,Middle East,Distributor,CA-Central-1,,Local Courier,2024-04-17,2024-04-26,4
ORD-200480,CUST-04147,PROD-1057,SSD Storage 2TB,Hardware,FastStore,Green,Green,No,No,No,No,Completed,Processing,Delivered,INV-3000480,5518.33,0.0,Africa,Reseller,SA-East-1,,FedEx,2024-03-24,2024-04-10,
ORD-200481,CUST-10163,PROD-1739,Security Gateway X1,Security,SecureNet,Gray,Gray,No,No,No,No,Completed,Delivered,Delivered,INV-3000481,5863.27,0.0,Africa,Partner Channel,AP-South-1,,Local Courier,2024-06-24,2024-07-04,5
ORD-200482,CUST-01098,PROD-1790,Network Switch 48P,Networking,NetCore,Blue,Blue,No,No,No,No,Completed,Delivered,Delivered,INV-3000482,5847.28,0.0,North America,Reseller,AP-South-1,,FedEx,2024-01-08,2024-01-24,5
ORD-200483,CUST-04343,PROD-1711,Cloud Backup 500GB,Cloud Service,CloudVault,Silver,Silver,No,No,No,No,Completed,Delivered,In Transit,INV-3000483,5858.46,0.0,Europe,Partner Channel,CA-Central-1,,UPS,2024-06-25,2024-07-13,5
ORD-200484,CUST-02853,PROD-1816,VPN License Pack,Software,VPNSecure,Green,Green,No,No,No,No,Refunded,Shipped,Delivered,INV-3000484,703.9,0.0,Middle East,Distributor,EU-West-1,,FedEx,2024-04-17,2024-04-20,
ORD-200485,CUST-06463,PROD-1739,Security Gateway X1,Security,SecureNet,Red,Silver,No,No,Yes,No,Completed,Processing,Failed Delivery,INV-3000485,725.48,0.0,North America,Reseller,AP-South-1,,Express Mail,2024-01-15,2024-01-21,
ORD-200486,CUST-12561,PROD-1057,SSD Storage 2TB,Hardware,FastStore,Blue,Blue,No,No,No,No,Completed,Returned,Out for Delivery,INV-3000486,951.26,0.0,Middle East,Distributor,CA-Central-1,Better alternative found,Express Mail,2024-02-25,2024-03-05,
ORD-200487,CUST-14986,PROD-1522,Enterprise Router Pro,Networking,NetCore,Blue,Blue,No,No,No,No,Completed,Delivered,Out for Delivery,INV-3000487,415.97,0.0,Middle East,Distributor,CA-Central-1,,UPS,2024-05-17,2024-05-25,4
ORD-200488,CUST-13533,PROD-1739,Security Gateway X1,Security,SecureNet,Red,Red,No,Yes,Yes,Yes,Completed,Delivered,Returned,INV-3000488,1268.66,698.24,Asia-Pacific,Marketplace,AP-South-1,,UPS,2024-01-04,2024-01-23,4
ORD-200489,CUST-06237,PROD-1423,Hardware Token USB,Hardware,CyberAuth,White,White,No,No,No,No,Pending,Delivered,In Transit,INV-3000489,3060.87,0.0,Europe,Reseller,CA-Central-1,,UPS,2024-04-28,2024-05-10,4
ORD-200490,CUST-13468,PROD-1652,Managed Firewall,Security,NetDefense,Gray,Gray,No,No,No,No,Completed,Shipped,Delivered,INV-3000490,3180.4,0.0,Europe,Marketplace,EU-West-1,,FedEx,2024-05-31,2024-06-04,
ORD-200491,CUST-03156,PROD-1423,Hardware Token USB,Hardware,CyberAuth,Green,Green,No,No,No,No,Completed,Delivered,Delivered,INV-3000491,2816.96,0.0,Europe,Partner Channel,CA-Central-1,,FedEx,2024-02-26,2024-03-08,3
ORD-200492,CUST-08574,PROD-1878,Load Balancer 2U,Networking,DataFlow,Silver,Silver,No,No,No,No,Completed,Delivered,Delivered,INV-3000492,3418.25,0.0,Middle East,Distributor,CA-Central-1,,DHL,2024-06-16,2024-07-04,5
ORD-200493,CUST-05737,PROD-1790,Network Switch 48P,Networking,NetCore,Green,Green,No,No,No,No,Completed,Delivered,Delivered,INV-3000493,5938.87,0.0,North America,Partner Channel,AP-South-1,,Local Courier,2024-05-16,2024-05-25,4
ORD-200494,CUST-02066,PROD-1739,Security Gateway X1,Security,SecureNet,Silver,Silver,No,No,No,No,Completed,Delivered,Delivered,INV-3000494,3106.64,0.0,Middle East,Distributor,AP-South-1,,FedEx,2024-06-20,2024-06-27,5
ORD-200495,CUST-11716,PROD-1739,Security Gateway X1,Security,SecureNet,Gray,Gray,No,No,No,No,Completed,Delivered,Delivered,INV-3000495,2169.93,0.0,Middle East,Marketplace,EU-West-1,,DHL,2024-03-29,2024-04-07,3
ORD-200496,CUST-03961,PROD-1652,Managed Firewall,Security,NetDefense,Red,Red,No,No,No,No,Refunded,Delivered,Delivered,INV-3000496,3601.09,0.0,North America,Reseller,SA-East-1,,DHL,2024-03-30,2024-04-14,4
ORD-200497,CUST-01537,PROD-1711,Cloud Backup 500GB,Cloud Service,CloudVault,Green,Green,No,No,No,No,Completed,Delivered,Delivered,INV-3000497,4070.5,0.0,Africa,Marketplace,SA-East-1,,Local Courier,2024-06-14,2024-06-18,3
ORD-200498,CUST-09226,PROD-1739,Security Gateway X1,Security,SecureNet,White,White,No,No,No,No,Completed,Delivered,Delivered,INV-3000498,5583.61,0.0,Africa,Distributor,SA-East-1,,Local Courier,2024-03-12,2024-03-19,4
ORD-200499,CUST-13688,PROD-1057,SSD Storage 2TB,Hardware,FastStore,Green,Green,No,No,No,No,Completed,Delivered,In Transit,INV-3000499,3472.67,0.0,LATAM,Reseller,EU-West-1,,UPS,2024-01-31,2024-02-06,3
ORD-200500,CUST-06311,PROD-1711,Cloud Backup 500GB,Cloud Service,CloudVault,Red,Red,No,No,No,No,Completed,Delivered,Out for Delivery,INV-3000500,5281.21,0.0,Africa,Direct Sales,EU-West-1,,UPS,2024-05-06,2024-05-11,1
ORD-200501,CUST-06600,PROD-1739,Security Gateway X1,Security,SecureNet,Black,Black,No,No,No,No,Pending,Delivered,Delivered,INV-3000501,4575.51,0.0,North America,Reseller,SA-East-1,,FedEx,2024-06-12,2024-06-14,4
ORD-200502,CUST-09529,PROD-1423,Hardware Token USB,Hardware,CyberAuth,Blue,Blue,No,No,No,No,Completed,Delivered,Delivered,INV-3000502,5705.47,0.0,Asia-Pacific,Partner Channel,EU-West-1,,DHL,2024-01-23,2024-02-07,4
ORD-200503,CUST-13913,PROD-1711,Cloud Backup 500GB,Cloud Service,CloudVault,White,White,No,Yes,Yes,No,Refunded,Delivered,Delivered,INV-3000503,335.68,0.0,LATAM,Reseller,SA-East-1,,DHL,2024-06-04,2024-06-21,4
ORD-200504,CUST-06237,PROD-1057,SSD Storage 2TB,Hardware,FastStore,White,Red,No,No,Yes,No,Completed,Delivered,Delivered,INV-3000504,5629.48,0.0,Africa,Marketplace,CA-Central-1,,Express Mail,2024-04-03,2024-04-22,3
ORD-200505,CUST-11966,PROD-1790,Network Switch 48P,Networking,NetCore,Gray,Gray,No,No,No,No,Completed,Delivered,Delivered,INV-3000505,3209.31,0.0,North America,Reseller,AP-South-1,,DHL,2024-04-25,2024-05-11,5
ORD-200506,CUST-02069,PROD-1423,Hardware Token USB,Hardware,CyberAuth,White,White,Yes,No,No,Yes,Completed,Delivered,In Transit,INV-3000506,498.0,365.83,North America,Reseller,CA-Central-1,,DHL,2024-06-09,2024-06-19,5
ORD-200507,CUST-01466,PROD-1878,Load Balancer 2U,Networking,DataFlow,Green,Green,No,Yes,Yes,No,Completed,Processing,Delivered,INV-3000507,1652.63,0.0,Middle East,Reseller,CA-Central-1,,UPS,2024-01-15,2024-01-28,
ORD-200508,CUST-06977,PROD-1878,Load Balancer 2U,Networking,DataFlow,Green,Green,No,No,No,No,Completed,Shipped,Delivered,INV-3000508,1900.98,0.0,Europe,Marketplace,SA-East-1,,DHL,2024-01-12,2024-01-14,
ORD-200509,CUST-10339,PROD-1790,Network Switch 48P,Networking,NetCore,Green,Green,No,No,No,No,Completed,Delivered,In Transit,INV-3000509,3539.25,0.0,Europe,Distributor,US-East-1,,Local Courier,2024-04-04,2024-04-22,3
ORD-200510,CUST-03427,PROD-1057,SSD Storage 2TB,Hardware,FastStore,Gray,Gray,No,No,No,No,Completed,Delivered,Delivered,INV-3000510,5584.92,0.0,Europe,Direct Sales,SA-East-1,,FedEx,2024-03-26,2024-04-14,4
ORD-200511,CUST-12506,PROD-1739,Security Gateway X1,Security,SecureNet,Gray,Gray,No,No,No,No,Completed,Delivered,In Transit,INV-3000511,1910.97,0.0,Europe,Direct Sales,EU-West-1,,FedEx,2024-04-24,2024-05-06,3
ORD-200512,CUST-04769,PROD-1816,VPN License Pack,Software,VPNSecure,Gray,Gray,No,No,No,No,Completed,Delivered,Not Shipped,INV-3000512,3930.44,0.0,Asia-Pacific,Reseller,US-East-1,,DHL,2024-01-17,2024-01-24,5
ORD-200513,CUST-11805,PROD-1711,Cloud Backup 500GB,Cloud Service,CloudVault,Black,Black,No,No,No,No,Completed,Delivered,Failed Delivery,INV-3000513,5342.67,0.0,Europe,Partner Channel,AP-South-1,,Local Courier,2024-03-08,2024-03-26,3
ORD-200514,CUST-06578,PROD-1739,Security Gateway X1,Security,SecureNet,Green,Green,No,No,No,No,Refunded,Pending,Delivered,INV-3000514,4324.6,0.0,Europe,Direct Sales,EU-West-1,,Local Courier,2024-03-23,2024-03-27,
ORD-200515,CUST-07801,PROD-1739,Security Gateway X1,Security,SecureNet,Blue,Blue,No,No,No,No,Completed,Delivered,Delivered,INV-3000515,806.24,0.0,Asia-Pacific,Distributor,EU-West-1,,FedEx,2024-02-17,2024-02-26,4
ORD-200516,CUST-06293,PROD-1790,Network Switch 48P,Networking,NetCore,Blue,Blue,No,No,No,No,Refunded,Cancelled,Delivered,INV-3000516,1430.4,0.0,Asia-Pacific,Direct Sales,EU-West-1,,FedEx,2024-06-03,2024-06-13,
ORD-200517,CUST-14808,PROD-1878,Load Balancer 2U,Networking,DataFlow,Gray,Gray,No,No,No,No,Completed,Delivered,Delivered,INV-3000517,2245.12,0.0,LATAM,Partner Channel,US-East-1,,FedEx,2024-01-25,2024-01-28,3
ORD-200518,CUST-11457,PROD-1057,SSD Storage 2TB,Hardware,FastStore,Red,Red,No,No,No,No,Completed,Processing,Delivered,INV-3000518,3989.84,0.0,Europe,Reseller,US-East-1,,Express Mail,2024-04-13,2024-04-24,
ORD-200519,CUST-07197,PROD-1522,Enterprise Router Pro,Networking,NetCore,Black,Black,No,No,No,No,Completed,Delivered,In Transit,INV-3000519,5665.74,0.0,North America,Partner Channel,CA-Central-1,,UPS,2024-04-22,2024-05-08,4
ORD-200520,CUST-01262,PROD-1790,Network Switch 48P,Networking,NetCore,Green,Green,No,No,No,No,Pending,Delivered,Delivered,INV-3000520,5178.96,0.0,Africa,Partner Channel,US-East-1,,Local Courier,2024-06-26,2024-07-09,5
ORD-200521,CUST-12969,PROD-1711,Cloud Backup 500GB,Cloud Service,CloudVault,Gray,Gray,No,No,No,No,Completed,Delivered,Delivered,INV-3000521,1385.48,0.0,Asia-Pacific,Marketplace,CA-Central-1,,UPS,2024-06-06,2024-06-10,4
ORD-200522,CUST-14284,PROD-1711,Cloud Backup 500GB,Cloud Service,CloudVault,Blue,Blue,No,No,No,No,Completed,Delivered,In Transit,INV-3000522,4488.08,0.0,Middle East,Marketplace,EU-West-1,,FedEx,2024-04-25,2024-05-02,5
ORD-200523,CUST-12867,PROD-1711,Cloud Backup 500GB,Cloud Service,CloudVault,Silver,Silver,No,No,No,No,Refunded,Shipped,Delivered,INV-3000523,3902.76,0.0,North America,Marketplace,CA-Central-1,,UPS,2024-04-30,2024-05-06,
ORD-200524,CUST-11583,PROD-1232,API Integration Suite,Software,IntegratePro,Green,Green,No,No,No,No,Completed,Processing,Out for Delivery,INV-3000524,385.51,0.0,North America,Marketplace,CA-Central-1,,UPS,2024-03-31,2024-04-19,
ORD-200525,CUST-01635,PROD-1057,SSD Storage 2TB,Hardware,FastStore,Green,Green,No,No,No,No,Completed,Delivered,Delivered,INV-3000525,4287.23,0.0,Africa,Distributor,US-East-1,,FedEx,2024-02-09,2024-02-28,4
ORD-200526,CUST-05465,PROD-1739,Security Gateway X1,Security,SecureNet,Black,Black,No,No,No,No,Refunded,Shipped,Delivered,INV-3000526,4744.93,0.0,Europe,Direct Sales,CA-Central-1,,UPS,2024-05-01,2024-05-15,
ORD-200527,CUST-08869,PROD-1522,Enterprise Router Pro,Networking,NetCore,Blue,Blue,No,No,No,No,Completed,Delivered,In Transit,INV-3000527,3633.95,0.0,Middle East,Marketplace,AP-South-1,,FedEx,2024-03-13,2024-03-30,5
ORD-200528,CUST-07944,PROD-1816,VPN License Pack,Software,VPNSecure,Blue,Blue,Yes,No,Yes,No,Completed,Delivered,Delivered,INV-3000528,1570.45,0.0,North America,Reseller,US-East-1,,DHL,2024-06-15,2024-06-29,4
ORD-200529,CUST-10662,PROD-1878,Load Balancer 2U,Networking,DataFlow,Green,Green,No,No,No,No,Completed,Cancelled,Delivered,INV-3000529,5905.33,0.0,Asia-Pacific,Marketplace,US-East-1,,FedEx,2024-04-12,2024-04-28,
ORD-200530,CUST-06759,PROD-1739,Security Gateway X1,Security,SecureNet,White,Black,No,No,Yes,No,Completed,Shipped,Not Shipped,INV-3000530,3283.44,0.0,Europe,Marketplace,EU-West-1,,Express Mail,2024-01-22,2024-01-31,
ORD-200531,CUST-09002,PROD-1711,Cloud Backup 500GB,Cloud Service,CloudVault,Blue,Blue,No,No,No,No,Refunded,Delivered,In Transit,INV-3000531,4224.95,0.0,Africa,Marketplace,AP-South-1,,Local Courier,2024-06-18,2024-07-04,5
ORD-200532,CUST-01717,PROD-1878,Load Balancer 2U,Networking,DataFlow,Black,Black,No,No,No,No,Completed,Delivered,Delivered,INV-3000532,4891.57,0.0,Asia-Pacific,Partner Channel,SA-East-1,,Express Mail,2024-01-17,2024-01-31,2
ORD-200533,CUST-13913,PROD-1652,Managed Firewall,Security,NetDefense,Gray,Gray,No,No,No,No,Completed,Delivered,Delivered,INV-3000533,1560.06,0.0,LATAM,Reseller,AP-South-1,,Express Mail,2024-03-12,2024-03-28,5
ORD-200534,CUST-12649,PROD-1232,API Integration Suite,Software,IntegratePro,Blue,Blue,No,No,No,No,Completed,Delivered,Delivered,INV-3000534,5614.56,0.0,Asia-Pacific,Distributor,CA-Central-1,,Local Courier,2024-01-06,2024-01-12,5
ORD-200535,CUST-06600,PROD-1522,Enterprise Router Pro,Networking,NetCore,Red,Red,No,Yes,Yes,No,Completed,Delivered,Not Shipped,INV-3000535,3009.9,0.0,North America,Distributor,EU-West-1,,UPS,2024-01-20,2024-01-27,3
ORD-200536,CUST-12561,PROD-1522,Enterprise Router Pro,Networking,NetCore,Green,Green,No,No,No,No,Completed,Returned,Delivered,INV-3000536,4373.09,0.0,Middle East,Marketplace,SA-East-1,No longer needed,FedEx,2024-01-13,2024-01-21,
ORD-200537,CUST-03747,PROD-1057,SSD Storage 2TB,Hardware,FastStore,Gray,Gray,No,No,No,No,Completed,Shipped,Delivered,INV-3000537,5648.35,0.0,Europe,Partner Channel,AP-South-1,,DHL,2024-06-11,2024-06-29,
ORD-200538,CUST-14103,PROD-1232,API Integration Suite,Software,IntegratePro,Silver,Silver,No,No,No,No,Completed,Delivered,Delivered,INV-3000538,5658.04,0.0,Asia-Pacific,Reseller,EU-West-1,,Local Courier,2024-02-13,2024-02-22,4
ORD-200539,CUST-01728,PROD-1232,API Integration Suite,Software,IntegratePro,Green,Green,No,No,No,No,Completed,Delivered,Returned,INV-3000539,2830.46,0.0,Africa,Marketplace,CA-Central-1,,FedEx,2024-06-12,2024-06-26,4
ORD-200540,CUST-09905,PROD-1522,Enterprise Router Pro,Networking,NetCore,Green,Green,No,No,No,No,Completed,Delivered,Out for Delivery,INV-3000540,1940.63,0.0,North America,Partner Channel,SA-East-1,,FedEx,2024-02-09,2024-02-26,5
ORD-200541,CUST-06726,PROD-1878,Load Balancer 2U,Networking,DataFlow,Black,Black,Yes,No,Yes,No,Completed,Delivered,Out for Delivery,INV-3000541,5311.18,0.0,Europe,Partner Channel,US-East-1,,Local Courier,2024-01-31,2024-02-04,3
ORD-200542,CUST-12093,PROD-1232,API Integration Suite,Software,IntegratePro,Blue,Blue,No,No,No,No,Completed,Delivered,Failed Delivery,INV-3000542,1555.54,0.0,LATAM,Partner Channel,EU-West-1,,DHL,2024-01-08,2024-01-16,5
ORD-200543,CUST-04843,PROD-1057,SSD Storage 2TB,Hardware,FastStore,Blue,Blue,No,No,No,No,Failed,Delivered,Delivered,INV-3000543,2597.3,0.0,LATAM,Marketplace,CA-Central-1,,UPS,2024-05-25,2024-06-13,5
ORD-200544,CUST-02365,PROD-1711,Cloud Backup 500GB,Cloud Service,CloudVault,Silver,Silver,No,No,No,No,Completed,Delivered,Delivered,INV-3000544,1133.69,0.0,Europe,Marketplace,SA-East-1,,Express Mail,2024-04-03,2024-04-10,5
ORD-200545,CUST-12344,PROD-1816,VPN License Pack,Software,VPNSecure,Black,Black,No,No,No,No,Completed,Shipped,Delivered,INV-3000545,3151.72,0.0,Middle East,Direct Sales,US-East-1,,Local Courier,2024-04-15,2024-05-04,
ORD-200546,CUST-06088,PROD-1652,Managed Firewall,Security,NetDefense,Gray,Gray,No,No,No,No,Completed,Delivered,Delivered,INV-3000546,5438.02,0.0,Asia-Pacific,Partner Channel,AP-South-1,,Express Mail,2024-01-06,2024-01-23,5
ORD-200547,CUST-04863,PROD-1232,API Integration Suite,Software,IntegratePro,White,White,No,No,No,No,Completed,Delivered,Delivered,INV-3000547,4270.16,0.0,Africa,Distributor,EU-West-1,,FedEx,2024-03-21,2024-03-31,3
ORD-200548,CUST-08208,PROD-1522,Enterprise Router Pro,Networking,NetCore,White,White,No,No,No,No,Pending,Delivered,Delivered,INV-3000548,1053.71,0.0,North America,Distributor,US-East-1,,DHL,2024-05-29,2024-06-15,4
ORD-200549,CUST-01154,PROD-1057,SSD Storage 2TB,Hardware,FastStore,Black,Black,No,No,No,No,Completed,Delivered,Returned,INV-3000549,1388.45,0.0,Middle East,Marketplace,AP-South-1,,Express Mail,2024-01-14,2024-01-16,4
ORD-200550,CUST-07002,PROD-1232,API Integration Suite,Software,IntegratePro,Red,Red,No,Yes,Yes,No,Completed,Delivered,In Transit,INV-3000550,5355.58,0.0,North America,Distributor,EU-West-1,,FedEx,2024-03-09,2024-03-25,4
ORD-200551,CUST-12464,PROD-1816,VPN License Pack,Software,VPNSecure,Green,Green,No,No,No,No,Failed,Delivered,In Transit,INV-3000551,3521.89,0.0,North America,Direct Sales,CA-Central-1,,DHL,2024-01-25,2024-02-05,5
ORD-200552,CUST-12000,PROD-1652,Managed Firewall,Security,NetDefense,Green,Green,No,No,No,No,Completed,Delivered,In Transit,INV-3000552,393.58,0.0,LATAM,Partner Channel,CA-Central-1,,Express Mail,2024-03-18,2024-03-22,4
ORD-200553,CUST-12332,PROD-1739,Security Gateway X1,Security,SecureNet,Gray,Gray,No,No,No,No,Completed,Delivered,Not Shipped,INV-3000553,5058.2,0.0,Europe,Marketplace,CA-Central-1,,Express Mail,2024-06-21,2024-06-29,2
ORD-200554,CUST-08192,PROD-1522,Enterprise Router Pro,Networking,NetCore,Black,Black,No,No,No,No,Completed,Delivered,Delivered,INV-3000554,2690.88,0.0,LATAM,Partner Channel,US-East-1,,DHL,2024-02-23,2024-03-06,4
ORD-200555,CUST-03914,PROD-1652,Managed Firewall,Security,NetDefense,Gray,Gray,No,No,No,No,Completed,Delivered,Delivered,INV-3000555,5695.51,0.0,Middle East,Distributor,US-East-1,,DHL,2024-04-17,2024-04-29,4
