feedback_id,ticket_id,customer_id,feedback_text,feedback_rating,sentiment,churn_risk,response_time_satisfaction,agent_behavior_score,resolution_satisfaction,would_recommend,customer_emotion,repeat_customer,feedback_channel,feedback_date
FB-600950,TKT-101172,CUST-12822,Agent explained everything clearly.,4,Positive,Low,2,1,1,Yes,Satisfied,No,Email,2024-01-26
FB-600951,TKT-100624,CUST-02172,Got the help I needed but could have been faster.,3,Neutral,Low,2,5,4,Yes,Neutral,No,Social Media,2024-02-02
FB-600952,TKT-100291,CUST-03432,Support was adequate. Could be better.,3,Neutral,Low,2,5,4,Yes,Neutral,No,Chat,2024-01-12
FB-600953,TKT-100397,CUST-02815,Support was adequate. Could be better.,3,Neutral,Low,1,4,4,Yes,Neutral,No,Social Media,2024-01-13
FB-600954,TKT-100944,CUST-10079,Terrible support. I'm switching providers immediately.,1,Very Negative,Low,4,3,4,No,Angry,Yes,Email,2024-05-23
FB-600955,TKT-100513,CUST-05987,Issue resolved in reasonable time.,4,Positive,Low,4,4,5,Yes,Satisfied,No,Survey,2024-02-15
FB-600956,TKT-101948,CUST-10984,Outstanding service. Highly recommend!,5,Very Positive,High,4,5,4,Yes,Delighted,Yes,Phone,2024-01-17
FB-600957,TKT-100204,CUST-12556,Satisfied with the resolution provided.,4,Positive,Low,5,4,4,Yes,Satisfied,Yes,Phone,2024-05-19
FB-600958,TKT-100650,CUST-06924,Agent explained everything clearly.,5,Positive,Low,4,2,5,Yes,Satisfied,Yes,Chat,2024-05-17
FB-600959,TKT-101420,CUST-01068,Issue resolved in reasonable time.,4,Positive,Medium,4,5,5,Yes,Satisfied,No,Chat,2024-02-03
FB-600960,TKT-101654,CUST-02773,Felt like my issue wasn't prioritized.,2,Negative,Medium,5,4,3,No,Frustrated,Yes,Chat,2024-03-07
FB-600961,TKT-100504,CUST-11495,Support was adequate. Could be better.,3,Neutral,Low,5,5,3,No,Neutral,Yes,Chat,2024-05-08
FB-600962,TKT-100275,CUST-03504,Good support experience overall.,4,Positive,Low,2,4,1,Yes,Satisfied,No,Survey,2024-06-24
FB-600963,TKT-100912,CUST-03259,Got the help I needed but could have been faster.,3,Neutral,Low,5,5,5,No,Neutral,No,Phone,2024-05-22
FB-600964,TKT-101322,CUST-05369,Issue was resolved eventually.,3,Neutral,Low,1,5,5,No,Neutral,No,Phone,2024-03-04
FB-600965,TKT-101825,CUST-03134,Support was adequate. Could be better.,3,Neutral,Low,5,5,4,No,Neutral,No,Email,2024-01-29
FB-600966,TKT-101489,CUST-01163,Response time was slow. Could have been resolved faster.,3,Negative,Low,1,2,4,Yes,Angry,No,Social Media,2024-02-07
FB-600967,TKT-100829,CUST-07745,Satisfied with the resolution provided.,4,Positive,Medium,5,2,4,Yes,Satisfied,Yes,Email,2024-02-13
FB-600968,TKT-101129,CUST-04078,Satisfied with the resolution provided.,4,Positive,Low,4,3,3,Yes,Satisfied,No,Social Media,2024-02-15
FB-600969,TKT-100966,CUST-04953,Fastest resolution ever. Very impressed.,5,Very Positive,Low,3,5,1,Yes,Delighted,Yes,Phone,2024-06-07
FB-600970,TKT-101825,CUST-07979,Satisfied with the resolution provided.,5,Positive,Low,5,4,4,Yes,Satisfied,No,Chat,2024-04-30
FB-600971,TKT-100274,CUST-01171,Terrible support. I'm switching providers immediately.,1,Very Negative,High,1,4,3,No,Angry,No,Survey,2024-06-28
FB-600972,TKT-100745,CUST-10762,Agent was knowledgeable and helpful.,4,Positive,Low,5,4,2,Yes,Satisfied,No,Social Media,2024-04-30
FB-600973,TKT-101401,CUST-10032,Satisfied with the resolution provided.,5,Positive,Low,5,4,5,Yes,Satisfied,Yes,Phone,2024-05-26
FB-600974,TKT-100366,CUST-02935,Satisfied with the resolution provided.,4,Positive,Medium,4,5,4,Yes,Satisfied,No,Phone,2024-04-12
FB-600975,TKT-101507,CUST-14543,Standard support experience.,3,Neutral,Low,5,5,4,No,Neutral,Yes,Survey,2024-04-13
FB-600976,TKT-100474,CUST-14380,Good support experience overall.,5,Positive,Low,4,5,3,Yes,Satisfied,Yes,Email,2024-04-18
FB-600977,TKT-101369,CUST-12394,Terrible support. I'm switching providers immediately.,1,Very Negative,Medium,1,3,5,No,Angry,No,Chat,2024-05-16
FB-600978,TKT-100794,CUST-08203,Felt like my issue wasn't prioritized.,2,Negative,Medium,4,4,5,No,Frustrated,No,Email,2024-03-03
FB-600979,TKT-101328,CUST-14359,Issue was resolved eventually.,3,Neutral,Low,4,5,3,No,Neutral,No,Chat,2024-01-04
FB-600980,TKT-101185,CUST-05629,Satisfied with the resolution provided.,5,Positive,Low,4,2,4,Yes,Satisfied,Yes,Survey,2024-01-14
FB-600981,TKT-100748,CUST-09611,Agent was knowledgeable and helpful.,4,Positive,Low,5,4,5,Yes,Satisfied,No,Survey,2024-05-21
FB-600982,TKT-101992,CUST-03986,Issue resolved in reasonable time.,5,Positive,Low,4,4,4,Yes,Satisfied,No,Chat,2024-02-02
FB-600983,TKT-101673,CUST-01166,Outstanding service. Highly recommend!,5,Very Positive,Low,3,4,4,Yes,Delighted,No,Survey,2024-03-10
FB-600984,TKT-101816,CUST-03883,Agent was knowledgeable and helpful.,4,Positive,Low,4,5,5,Yes,Satisfied,No,Phone,2024-01-11
FB-600985,TKT-100900,CUST-10032,Support was adequate. Could be better.,3,Neutral,Medium,4,3,1,Yes,Neutral,No,Chat,2024-01-16
FB-600986,TKT-100433,CUST-11232,Fastest resolution ever. Very impressed.,5,Very Positive,Low,1,3,4,Yes,Delighted,Yes,Social Media,2024-06-19
FB-600987,TKT-101469,CUST-07377,Issue was resolved eventually.,3,Neutral,Low,2,4,5,Yes,Neutral,No,Chat,2024-03-06
FB-600988,TKT-101475,CUST-04237,Felt like my issue wasn't prioritized.,2,Negative,High,3,5,3,No,Frustrated,No,Survey,2024-02-14
FB-600989,TKT-100431,CUST-06582,Issue resolved in reasonable time.,4,Positive,Low,5,4,2,Yes,Satisfied,No,Survey,2024-05-01
FB-600990,TKT-100045,CUST-02645,Issue was resolved eventually.,3,Neutral,Low,3,3,4,Yes,Neutral,No,Phone,2024-06-12
FB-600991,TKT-100275,CUST-12233,Support quality has declined recently.,3,Negative,Medium,4,5,3,Yes,Frustrated,No,Phone,2024-04-19
FB-600992,TKT-100114,CUST-12757,Got the help I needed but could have been faster.,3,Neutral,Low,4,5,3,Yes,Neutral,No,Survey,2024-04-15
FB-600993,TKT-101227,CUST-12316,Agent was knowledgeable and helpful.,5,Positive,Medium,1,5,5,Yes,Satisfied,No,Chat,2024-04-09
FB-600994,TKT-101939,CUST-14272,Issue resolved in reasonable time.,4,Positive,Medium,3,4,5,Yes,Satisfied,No,Survey,2024-04-23
FB-600995,TKT-101776,CUST-05251,Agent wasn't helpful. Had to repeat myself multiple times.,3,Negative,High,2,4,5,Yes,Frustrated,No,Social Media,2024-03-30
FB-600996,TKT-100292,CUST-06229,Satisfied with the resolution provided.,5,Positive,Low,2,5,5,Yes,Satisfied,No,Phone,2024-02-19
FB-600997,TKT-101276,CUST-13241,Terrible support. I'm switching providers immediately.,2,Very Negative,Low,5,4,4,No,Angry,Yes,Chat,2024-06-15
FB-600998,TKT-101888,CUST-09437,Support quality has declined recently.,3,Negative,Low,2,5,5,Yes,Frustrated,Yes,Survey,2024-05-28
FB-600999,TKT-100270,CUST-06668,Response time was slow. Could have been resolved faster.,3,Negative,High,4,5,1,Yes,Frustrated,No,Social Media,2024-04-30
FB-601000,TKT-101401,CUST-12576,Fastest resolution ever. Very impressed.,5,Very Positive,Medium,2,2,4,Yes,Delighted,No,Phone,2024-03-21
FB-601001,TKT-100974,CUST-11000,Best support experience I've had. Thank you!,5,Very Positive,Low,4,4,2,Yes,Delighted,No,Social Media,2024-03-06
FB-601002,TKT-101030,CUST-02493,Issue was resolved eventually.,3,Neutral,Low,2,2,5,Yes,Neutral,No,Phone,2024-06-20
FB-601003,TKT-101847,CUST-05511,Nothing special but acceptable.,3,Neutral,High,3,2,3,Yes,Neutral,No,Survey,2024-03-28
FB-601004,TKT-101069,CUST-04454,Good support experience overall.,5,Positive,Low,5,1,4,Yes,Satisfied,No,Social Media,2024-01-24
FB-601005,TKT-100878,CUST-12559,Standard support experience.,3,Neutral,Low,2,2,4,No,Neutral,Yes,Social Media,2024-05-30
FB-601006,TKT-100200,CUST-08962,Fastest resolution ever. Very impressed.,5,Very Positive,Low,3,5,5,Yes,Delighted,Yes,Phone,2024-05-02
FB-601007,TKT-101863,CUST-03493,Issue was resolved eventually.,3,Neutral,Low,1,4,2,No,Neutral,No,Social Media,2024-05-11
FB-601008,TKT-100836,CUST-08095,Support was adequate. Could be better.,3,Neutral,Low,5,3,3,Yes,Neutral,No,Email,2024-06-23
FB-601009,TKT-101183,CUST-07669,Completely unacceptable service. Agent was rude and dismissive.,1,Very Negative,Low,4,3,3,No,Angry,No,Survey,2024-02-22
FB-601010,TKT-101340,CUST-01888,Resolution took longer than expected.,3,Negative,Medium,3,4,4,No,Frustrated,Yes,Phone,2024-04-17
FB-601011,TKT-100872,CUST-10043,Support quality has declined recently.,3,Negative,Low,2,4,4,No,Frustrated,Yes,Social Media,2024-05-30
FB-601012,TKT-100867,CUST-07381,Outstanding service. Highly recommend!,5,Very Positive,Medium,4,5,5,Yes,Delighted,No,Survey,2024-02-10
FB-601013,TKT-101546,CUST-04081,Felt like my issue wasn't prioritized.,3,Negative,High,1,4,5,No,Frustrated,Yes,Social Media,2024-01-27
FB-601014,TKT-101136,CUST-08116,No solution provided. Ticket was escalated multiple times.,1,Very Negative,Low,1,5,4,No,Angry,No,Social Media,2024-06-09
FB-601015,TKT-100705,CUST-04919,Agent was professional and solved issue immediately.,5,Very Positive,Low,4,3,4,Yes,Delighted,No,Email,2024-06-24
FB-601016,TKT-101531,CUST-13282,Agent explained everything clearly.,5,Positive,Low,3,5,5,Yes,Satisfied,No,Phone,2024-01-02
FB-601017,TKT-100205,CUST-12130,Best support experience I've had. Thank you!,5,Very Positive,Medium,4,4,4,Yes,Delighted,No,Chat,2024-04-10
FB-601018,TKT-101640,CUST-06431,Satisfied with the resolution provided.,4,Positive,Low,2,5,4,Yes,Satisfied,No,Email,2024-06-03
FB-601019,TKT-100329,CUST-12419,Response time was slow. Could have been resolved faster.,3,Negative,Medium,4,5,4,Yes,Angry,No,Survey,2024-04-07
FB-601020,TKT-101896,CUST-07405,Standard support experience.,3,Neutral,Low,5,5,5,Yes,Neutral,Yes,Phone,2024-01-25
FB-601021,TKT-100759,CUST-10951,Nothing special but acceptable.,3,Neutral,Low,4,4,1,Yes,Neutral,No,Survey,2024-06-24
FB-601022,TKT-101257,CUST-01542,Nothing special but acceptable.,3,Neutral,Low,4,4,4,No,Neutral,No,Social Media,2024-04-01
FB-601023,TKT-100117,CUST-06103,Support was adequate. Could be better.,3,Neutral,Low,5,4,4,No,Neutral,No,Phone,2024-02-21
FB-601024,TKT-101741,CUST-10319,Satisfied with the resolution provided.,4,Positive,Low,5,5,4,Yes,Satisfied,Yes,Email,2024-03-25
FB-601025,TKT-101605,CUST-05172,Support quality has declined recently.,3,Negative,Low,4,4,3,Yes,Frustrated,No,Email,2024-01-10
FB-601026,TKT-100736,CUST-03063,Agent was knowledgeable and helpful.,4,Positive,Low,4,2,1,Yes,Satisfied,No,Email,2024-01-11
FB-601027,TKT-100565,CUST-03511,Standard support experience.,3,Neutral,Low,3,2,2,No,Neutral,No,Survey,2024-05-08
FB-601028,TKT-101200,CUST-12475,Support quality has declined recently.,3,Negative,Low,4,2,4,Yes,Frustrated,No,Email,2024-03-27
FB-601029,TKT-101882,CUST-12849,Nothing special but acceptable.,3,Neutral,Medium,3,5,4,No,Neutral,No,Social Media,2024-04-02
FB-601030,TKT-101873,CUST-10053,Outstanding service. Highly recommend!,5,Very Positive,Low,1,2,5,Yes,Delighted,Yes,Chat,2024-03-02
FB-601031,TKT-100463,CUST-11985,Fastest resolution ever. Very impressed.,5,Very Positive,Low,4,5,4,Yes,Delighted,No,Survey,2024-02-05
FB-601032,TKT-101177,CUST-08408,Outstanding service. Highly recommend!,5,Very Positive,Low,4,4,3,Yes,Delighted,Yes,Social Media,2024-06-03
FB-601033,TKT-100218,CUST-14915,Agent was knowledgeable and helpful.,5,Positive,Low,5,4,3,Yes,Satisfied,No,Chat,2024-04-21
FB-601034,TKT-101939,CUST-09652,Satisfied with the resolution provided.,4,Positive,Medium,4,5,5,Yes,Satisfied,No,Social Media,2024-04-16
FB-601035,TKT-101665,CUST-13911,Support quality has declined recently.,2,Negative,Low,1,3,4,No,Frustrated,Yes,Survey,2024-03-07
FB-601036,TKT-101978,CUST-08741,Best support experience I've had. Thank you!,5,Very Positive,Low,5,4,4,Yes,Delighted,No,Phone,2024-02-21
FB-601037,TKT-101551,CUST-11969,Agent explained everything clearly.,5,Positive,Medium,3,4,5,Yes,Satisfied,No,Social Media,2024-05-15
FB-601038,TKT-101765,CUST-07506,Standard support experience.,3,Neutral,Low,4,5,3,Yes,Neutral,Yes,Survey,2024-01-20
FB-601039,TKT-101297,CUST-02848,Fastest resolution ever. Very impressed.,5,Very Positive,Low,4,1,4,Yes,Delighted,No,Phone,2024-04-02
FB-601040,TKT-101638,CUST-08188,Agent was professional and solved issue immediately.,5,Very Positive,Medium,3,5,3,Yes,Delighted,No,Social Media,2024-03-13
FB-601041,TKT-101097,CUST-05493,Got the help I needed but could have been faster.,3,Neutral,Low,4,5,5,Yes,Neutral,Yes,Survey,2024-01-06
FB-601042,TKT-101379,CUST-05166,Outstanding service. Highly recommend!,5,Very Positive,Low,1,3,4,Yes,Delighted,Yes,Phone,2024-03-02
FB-601043,TKT-100975,CUST-01598,Good support experience overall.,5,Positive,Low,3,4,4,Yes,Satisfied,Yes,Social Media,2024-05-17
FB-601044,TKT-100551,CUST-01421,Fastest resolution ever. Very impressed.,5,Very Positive,Low,4,4,4,Yes,Delighted,No,Phone,2024-05-16
FB-601045,TKT-100480,CUST-09345,Fastest resolution ever. Very impressed.,5,Very Positive,Low,4,5,3,Yes,Delighted,No,Phone,2024-01-20
FB-601046,TKT-100469,CUST-09895,Waited 3 days for response. Worst experience ever.,1,Very Negative,Medium,5,4,4,No,Angry,No,Chat,2024-05-02
FB-601047,TKT-100319,CUST-01284,Agent was knowledgeable and helpful.,5,Positive,Medium,1,1,4,Yes,Satisfied,Yes,Email,2024-02-25
FB-601048,TKT-101384,CUST-01227,Felt like my issue wasn't prioritized.,2,Negative,Low,2,4,5,No,Frustrated,No,Social Media,2024-06-06
FB-601049,TKT-101961,CUST-08101,Agent was professional and solved issue immediately.,5,Very Positive,Low,5,2,4,Yes,Delighted,Yes,Chat,2024-03-02
FB-601050,TKT-101008,CUST-08083,Best support experience I've had. Thank you!,5,Very Positive,Low,4,5,4,Yes,Delighted,No,Survey,2024-05-02
FB-601051,TKT-100374,CUST-07595,Satisfied with the resolution provided.,4,Positive,Low,4,2,4,Yes,Satisfied,Yes,Phone,2024-02-09
FB-601052,TKT-101536,CUST-12455,Issue resolved in reasonable time.,5,Positive,Low,3,5,2,Yes,Satisfied,Yes,Survey,2024-05-25
FB-601053,TKT-100979,CUST-07274,Agent was knowledgeable and helpful.,4,Positive,Low,4,4,3,Yes,Satisfied,No,Survey,2024-04-19
FB-601054,TKT-101762,CUST-13847,Support was adequate. Could be better.,3,Neutral,Low,3,5,4,No,Neutral,No,Social Media,2024-05-14
FB-601055,TKT-100942,CUST-08188,Issue was resolved eventually.,3,Neutral,Low,2,2,4,Yes,Neutral,No,Survey,2024-01-11
FB-601056,TKT-101189,CUST-11906,No solution provided. Ticket was escalated multiple times.,1,Very Negative,Low,4,5,5,No,Angry,Yes,Chat,2024-06-15
FB-601057,TKT-100383,CUST-03431,Got the help I needed but could have been faster.,3,Neutral,Low,1,2,5,Yes,Neutral,Yes,Social Media,2024-05-20
FB-601058,TKT-100702,CUST-02245,Issue resolved in reasonable time.,4,Positive,Low,2,3,3,Yes,Satisfied,No,Phone,2024-01-16
FB-601059,TKT-100858,CUST-10378,Good support experience overall.,4,Positive,Low,1,5,3,Yes,Satisfied,Yes,Survey,2024-03-17
FB-601060,TKT-100572,CUST-10966,Fastest resolution ever. Very impressed.,5,Very Positive,Low,2,3,3,Yes,Delighted,No,Social Media,2024-04-12
FB-601061,TKT-101404,CUST-14279,Excellent support! Agent went above and beyond.,5,Very Positive,Low,1,5,4,Yes,Delighted,No,Phone,2024-03-10
FB-601062,TKT-101137,CUST-03633,Agent was professional and solved issue immediately.,5,Very Positive,Low,3,4,2,Yes,Delighted,Yes,Phone,2024-05-06
FB-601063,TKT-100968,CUST-06588,Agent was knowledgeable and helpful.,5,Positive,Medium,3,3,4,Yes,Satisfied,Yes,Survey,2024-03-24
FB-601064,TKT-100275,CUST-09697,Nothing special but acceptable.,3,Neutral,Low,1,3,4,No,Neutral,No,Chat,2024-04-19
FB-601065,TKT-100513,CUST-14255,Satisfied with the resolution provided.,4,Positive,Low,4,4,4,Yes,Satisfied,Yes,Email,2024-03-26
FB-601066,TKT-101414,CUST-09378,Response time was slow. Could have been resolved faster.,3,Negative,Low,2,4,3,Yes,Angry,No,Survey,2024-06-15
FB-601067,TKT-101718,CUST-12233,Completely unacceptable service. Agent was rude and dismissive.,2,Very Negative,Medium,4,5,5,No,Angry,No,Chat,2024-04-29
FB-601068,TKT-100532,CUST-02906,Got the help I needed but could have been faster.,3,Neutral,Low,4,5,5,No,Neutral,Yes,Survey,2024-03-19
FB-601069,TKT-100248,CUST-06896,Best support experience I've had. Thank you!,5,Very Positive,Low,3,3,4,Yes,Delighted,Yes,Social Media,2024-05-12
FB-601070,TKT-101330,CUST-11838,Support quality has declined recently.,2,Negative,Low,2,4,4,No,Frustrated,Yes,Chat,2024-02-17
FB-601071,TKT-100727,CUST-02212,Best support experience I've had. Thank you!,5,Very Positive,Medium,4,5,4,Yes,Delighted,No,Survey,2024-03-25
FB-601072,TKT-101821,CUST-11408,Agent explained everything clearly.,5,Positive,Low,4,4,3,Yes,Satisfied,No,Survey,2024-05-03
FB-601073,TKT-101293,CUST-03378,Issue resolved in reasonable time.,5,Positive,Low,2,2,4,Yes,Satisfied,No,Chat,2024-02-06
FB-601074,TKT-100863,CUST-01766,Terrible support. I'm switching providers immediately.,2,Very Negative,Low,4,4,4,No,Angry,No,Email,2024-02-20
FB-601075,TKT-100162,CUST-02015,Got the help I needed but could have been faster.,3,Neutral,Low,4,5,5,Yes,Neutral,Yes,Chat,2024-02-15
FB-601076,TKT-101454,CUST-04370,Support quality has declined recently.,3,Negative,Medium,3,5,4,No,Angry,Yes,Survey,2024-01-31
FB-601077,TKT-101599,CUST-14224,Good support experience overall.,5,Positive,Low,1,4,4,Yes,Satisfied,No,Social Media,2024-01-10
FB-601078,TKT-101977,CUST-08704,Standard support experience.,3,Neutral,Low,4,4,5,Yes,Neutral,Yes,Email,2024-03-03
FB-601079,TKT-100256,CUST-05137,Issue resolved in reasonable time.,4,Positive,Low,5,4,5,Yes,Satisfied,No,Email,2024-03-11
FB-601080,TKT-100431,CUST-04792,Felt like my issue wasn't prioritized.,3,Negative,Low,2,3,4,Yes,Frustrated,Yes,Survey,2024-06-14
FB-601081,TKT-101123,CUST-02875,Response time was slow. Could have been resolved faster.,2,Negative,Low,4,4,3,No,Angry,No,Social Media,2024-05-28
FB-601082,TKT-101566,CUST-13347,Agent was knowledgeable and helpful.,4,Positive,Low,3,5,3,Yes,Satisfied,Yes,Phone,2024-01-24
FB-601083,TKT-100172,CUST-06499,Agent was professional and solved issue immediately.,5,Very Positive,Low,1,2,5,Yes,Delighted,Yes,Phone,2024-01-24
FB-601084,TKT-101510,CUST-14444,Agent explained everything clearly.,5,Positive,Low,4,4,3,Yes,Satisfied,No,Phone,2024-06-27
FB-601085,TKT-101078,CUST-02706,Waited 3 days for response. Worst experience ever.,1,Very Negative,Low,1,4,3,No,Angry,Yes,Chat,2024-06-19
FB-601086,TKT-101762,CUST-02214,Got the help I needed but could have been faster.,3,Neutral,Low,5,4,3,No,Neutral,No,Social Media,2024-06-08
FB-601087,TKT-101914,CUST-03272,Satisfied with the resolution provided.,5,Positive,Low,3,4,3,Yes,Satisfied,No,Social Media,2024-03-21
FB-601088,TKT-100362,CUST-09160,Satisfied with the resolution provided.,4,Positive,High,2,4,5,Yes,Satisfied,No,Social Media,2024-05-08
FB-601089,TKT-100890,CUST-02989,Best support experience I've had. Thank you!,5,Very Positive,Low,4,5,2,Yes,Delighted,Yes,Chat,2024-04-14
FB-601090,TKT-100986,CUST-07376,Support was adequate. Could be better.,3,Neutral,Low,2,1,2,Yes,Neutral,No,Chat,2024-02-17
FB-601091,TKT-100844,CUST-09809,Support was adequate. Could be better.,3,Neutral,Low,3,5,1,No,Neutral,Yes,Social Media,2024-06-13
FB-601092,TKT-101669,CUST-08965,Waited 3 days for response. Worst experience ever.,2,Very Negative,Medium,3,2,5,No,Angry,Yes,Survey,2024-01-30
FB-601093,TKT-101095,CUST-11248,Agent explained everything clearly.,5,Positive,Low,5,3,2,Yes,Satisfied,No,Survey,2024-05-11
FB-601094,TKT-100613,CUST-12375,Agent explained everything clearly.,4,Positive,High,2,5,2,Yes,Satisfied,No,Social Media,2024-01-28
FB-601095,TKT-100473,CUST-04841,Agent was knowledgeable and helpful.,4,Positive,Low,5,4,1,Yes,Satisfied,No,Phone,2024-01-15
FB-601096,TKT-100843,CUST-06171,Best support experience I've had. Thank you!,5,Very Positive,Low,2,4,4,Yes,Delighted,No,Phone,2024-02-25
FB-601097,TKT-100334,CUST-01954,Staff doesn't know what they're doing. Product is broken.,1,Very Negative,Medium,2,5,4,No,Angry,No,Phone,2024-05-04
FB-601098,TKT-100538,CUST-01685,Standard support experience.,3,Neutral,Medium,2,3,5,Yes,Neutral,No,Social Media,2024-04-02
FB-601099,TKT-101653,CUST-10551,Good support experience overall.,5,Positive,Low,5,3,2,Yes,Satisfied,Yes,Social Media,2024-01-28
FB-601100,TKT-101656,CUST-09593,Agent was professional and solved issue immediately.,5,Very Positive,Medium,4,5,2,Yes,Delighted,Yes,Email,2024-04-10
FB-601101,TKT-100373,CUST-11869,Good support experience overall.,5,Positive,Low,2,4,4,Yes,Satisfied,Yes,Survey,2024-01-15
FB-601102,TKT-101265,CUST-13892,Got the help I needed but could have been faster.,3,Neutral,Low,5,5,5,No,Neutral,Yes,Email,2024-06-24
FB-601103,TKT-100311,CUST-04239,Satisfied with the resolution provided.,4,Positive,Low,3,4,3,Yes,Satisfied,Yes,Email,2024-03-20
FB-601104,TKT-100577,CUST-11218,Support was adequate. Could be better.,3,Neutral,Low,5,3,2,No,Neutral,No,Phone,2024-04-07
FB-601105,TKT-100184,CUST-02036,Response time was slow. Could have been resolved faster.,2,Negative,Low,3,4,5,No,Angry,No,Chat,2024-01-10
FB-601106,TKT-100860,CUST-10180,Agent was professional and solved issue immediately.,5,Very Positive,Low,2,2,1,Yes,Delighted,No,Survey,2024-01-20
FB-601107,TKT-101427,CUST-12112,Excellent support! Agent went above and beyond.,5,Very Positive,Low,1,4,5,Yes,Delighted,Yes,Phone,2024-05-10
FB-601108,TKT-100114,CUST-14644,Agent explained everything clearly.,4,Positive,Low,5,5,4,Yes,Satisfied,Yes,Survey,2024-05-09
FB-601109,TKT-100371,CUST-01790,Resolution took longer than expected.,3,Negative,Medium,4,4,5,No,Frustrated,No,Email,2024-02-22
FB-601110,TKT-101995,CUST-02765,Support was adequate. Could be better.,3,Neutral,Low,3,4,2,No,Neutral,No,Survey,2024-05-18
FB-601111,TKT-100506,CUST-03807,Response time was slow. Could have been resolved faster.,3,Negative,Low,4,5,4,Yes,Frustrated,No,Email,2024-04-19
FB-601112,TKT-101067,CUST-09392,Agent wasn't helpful. Had to repeat myself multiple times.,3,Negative,Low,4,4,5,No,Frustrated,Yes,Chat,2024-04-12
FB-601113,TKT-101917,CUST-08770,Fastest resolution ever. Very impressed.,5,Very Positive,Low,1,3,4,Yes,Delighted,No,Email,2024-06-06
FB-601114,TKT-101525,CUST-04417,Best support experience I've had. Thank you!,5,Very Positive,Low,3,3,5,Yes,Delighted,Yes,Survey,2024-06-07
FB-601115,TKT-101307,CUST-03801,Agent wasn't helpful. Had to repeat myself multiple times.,2,Negative,Medium,4,3,3,No,Frustrated,Yes,Email,2024-03-17
FB-601116,TKT-101768,CUST-07322,Issue resolved in reasonable time.,4,Positive,Low,3,3,3,Yes,Satisfied,No,Phone,2024-04-21
FB-601117,TKT-101296,CUST-08479,Resolution took longer than expected.,3,Negative,Low,4,1,1,Yes,Frustrated,Yes,Chat,2024-05-11
FB-601118,TKT-101197,CUST-07236,Agent explained everything clearly.,5,Positive,High,5,2,5,Yes,Satisfied,No,Email,2024-06-11
FB-601119,TKT-101984,CUST-08101,Satisfied with the resolution provided.,4,Positive,Low,4,5,5,Yes,Satisfied,No,Survey,2024-06-25
FB-601120,TKT-101409,CUST-12822,Fastest resolution ever. Very impressed.,5,Very Positive,Low,1,3,4,Yes,Delighted,Yes,Email,2024-01-19
FB-601121,TKT-100509,CUST-11686,Agent was professional and solved issue immediately.,5,Very Positive,Low,4,5,3,Yes,Delighted,Yes,Social Media,2024-05-24
FB-601122,TKT-100693,CUST-14632,Excellent support! Agent went above and beyond.,5,Very Positive,Low,5,2,1,Yes,Delighted,Yes,Phone,2024-01-20
FB-601123,TKT-101436,CUST-04480,Issue was resolved eventually.,3,Neutral,Low,2,4,5,Yes,Neutral,No,Chat,2024-06-16
FB-601124,TKT-101143,CUST-12753,Resolution took longer than expected.,3,Negative,Low,1,3,4,No,Frustrated,No,Email,2024-05-04
FB-601125,TKT-101411,CUST-09638,Got the help I needed but could have been faster.,3,Neutral,Low,4,4,3,Yes,Neutral,Yes,Email,2024-03-17
FB-601126,TKT-100993,CUST-05715,Agent explained everything clearly.,5,Positive,Medium,5,4,3,Yes,Satisfied,No,Social Media,2024-03-06
FB-601127,TKT-101427,CUST-06660,Issue resolved in reasonable time.,5,Positive,Low,4,4,1,Yes,Satisfied,No,Social Media,2024-05-22
FB-601128,TKT-100712,CUST-09009,Agent explained everything clearly.,4,Positive,Low,2,5,5,Yes,Satisfied,Yes,Social Media,2024-05-23
FB-601129,TKT-101872,CUST-02956,Satisfied with the resolution provided.,5,Positive,Low,1,4,5,Yes,Satisfied,Yes,Social Media,2024-03-18
FB-601130,TKT-100317,CUST-06366,Good support experience overall.,4,Positive,Low,3,4,3,Yes,Satisfied,No,Social Media,2024-01-30
FB-601131,TKT-100751,CUST-06605,Excellent support! Agent went above and beyond.,5,Very Positive,Low,3,2,5,Yes,Delighted,No,Social Media,2024-02-14
FB-601132,TKT-100776,CUST-05087,Issue resolved in reasonable time.,4,Positive,Medium,1,4,4,Yes,Satisfied,No,Social Media,2024-06-20
FB-601133,TKT-101754,CUST-05971,Nothing special but acceptable.,3,Neutral,Low,5,5,1,Yes,Neutral,Yes,Email,2024-03-06
FB-601134,TKT-101348,CUST-03134,Agent explained everything clearly.,4,Positive,Low,5,5,3,Yes,Satisfied,Yes,Survey,2024-02-24
FB-601135,TKT-101568,CUST-12377,Waited 3 days for response. Worst experience ever.,2,Very Negative,Medium,1,5,3,No,Angry,No,Chat,2024-05-29
FB-601136,TKT-100839,CUST-08163,Good support experience overall.,5,Positive,Low,4,4,5,Yes,Satisfied,Yes,Social Media,2024-02-18
FB-601137,TKT-101349,CUST-02072,Excellent support! Agent went above and beyond.,5,Very Positive,Low,4,4,3,Yes,Delighted,No,Phone,2024-03-23
FB-601138,TKT-100365,CUST-14955,Issue was resolved eventually.,3,Neutral,Low,4,1,3,Yes,Neutral,Yes,Phone,2024-01-20
FB-601139,TKT-100202,CUST-11641,Nothing special but acceptable.,3,Neutral,High,2,4,4,No,Neutral,No,Social Media,2024-05-23
